"Codice_PreCipe","Data_PreCipe","Progressivo_PreCipe","Codice_Titolario","Numero_Fascicolo","Numero_SottoFascicolo","Codice_Registro","Codice_Registro2","Codice_Registro3","Numero_OdgPreCipe","Progressivo_NumeroPreCipe","Codice_ArgomentoPreCipe","Oggetto_PreCipe","Codice_RisultanzaPreCipe","Nota_RisultanzaPreCipe","Codice_Ufficio","Numero_Delibera","Annotazioni_PreCipe"
5992,"2012-10-26 00:00:00",1,11,424,0,5189,,,"1",0,0,"Riprogrammazione del Fondo infrastrutture stradali e ferroviarie e di interesse strategico di cui all’art. 32, comma 1, del decreto legge n. 98/2011 e assegnazione risorse all’Auditorium di Firenze",1,,,0,""
5993,"2012-10-26 00:00:00",2,11,421,0,5095,5100,5191,"2A",0,2,"Hub portuale di Ravenna. Approfondimento canali Candiano e Baiona, adeguamento banchine operative eisstenti, nuovo terminale in Penisola Trattaroli e riutilizzo del materiale estratto in attuazione al P.R.P. vigente 2007.",1,,,0,""
5994,"2012-10-26 00:00:00",3,11,179,0,5014,5027,,"2B",0,2,"S.S 106 “Jonica”. Megalotto 2 da Simeri Crichi e Squillace e dallo svincolo di Germaneto all’innesto con la S.S. 280 dei Due Mari: assegnazione finanziamento di 33,2 milioni di euro",1,,,0,""
5995,"2012-10-26 00:00:00",4,11,263,0,5091,5165,,"2C",0,2,"Metropolitana leggera automatica Metrobus di Brescia. Primo lotto funzionale “Prealpino-S.Eufemia”:assegnazione finanziamento di 22,7 milioni di euro",1,,,0,""
5996,"2012-10-26 00:00:00",5,11,110,0,5187,5196,,"2D",0,2,"Completamento del servizio ferroviario metropolitano e filoviarizzazione del trasporto pubblico locale di Bologna: approvazione progetto preliminare",1,,,0,""
5997,"2012-10-26 00:00:00",6,11,430,0,5157,5190,,"3",0,31,"L. 211/92 - Interventi nel settoree del trasporto rapido di massa. Rimodulazione interventi e proposta di definanziamenti.",1,,,0,""
5998,"2012-10-26 00:00:00",7,2,115,101,5194,,,"4A",0,35,"Presa d’atto della riprogrammazione del PAR-FAS 2007 – 2013 della Regione Liguria (delibera CIPE n. 41/2012 punto 2.1)",1,,,0,""
5999,"2012-10-26 00:00:00",8,2,115,0,5178,0,0,"4B",0,35,"Cofinanziamento intervento ""Giustizia civile celere per la crescita"" previsto dalla fase II del Piano di azione e coesione con parte risorse del programma ""ICT per l'eccellenza del territorio""",1,,,0,""
6000,"2012-10-26 00:00:00",9,11,351,35,5195,,,"4C",0,35,"Presa d’atto dell’elenco degli interventi volti a fronteggiare il dissesto idrogeologico nei territori del Centro-Nord di cui alla delibera CIPE n. 6 del 20 gennaio 2012 (tabella 5)",1,,,0,""
6001,"2012-10-26 00:00:00",10,2,110,0,5172,,,"5",0,0,"PROGRAMMA STATISTICO NAZIONALE 2011-2013: AGGIORNAMENTO 2013",1,,,0,""
6002,"2012-10-26 00:00:00",11,8,80,0,5145,,,"6",0,0,"Variazione localizzativa di iniziative ricomprese nel contratto di programma “Molise agroalimentare”: presa d’atto",1,,,0,""
6003,"2012-10-26 00:00:00",12,8,182,0,5146,,,"6",0,0,"Variazione localizzativa di iniziative ricomprese nel contratto di programma “Consorzio agroalimentare basso ferrarese S.c.a.r.l.”: presa d’atto",1,,,0,""
6004,"2012-10-26 00:00:00",13,14,79,0,5197,,,"7",0,0,"Relazione sull’attività svolta nell’anno 2011 dal NARS (Nucleo di consulenza per l’Attuazione delle linee guida per la Regolazione dei servizi di pubblica utilità)",1,,,0,""
6250,"2012-12-19 00:00:00",1,2,78,0,,,,"1",0,0,"Ripartizione delle risorse destinate al finanziamento degli interventi di ricostruzione nella Regione Abruzzo a seguito degli eventi sismici dell’aprile 2009 (art. 14, comma 1, del decreto legge n. 39/2009 e delibera CIPE n. 35/2009)",1,,,0,""
6251,"2012-12-19 00:00:00",2,11,434,0,,,,"2A",0,2,"Parere sul X° Allegato Infrastrutture alla Decisione di Finanza Pubblica per gli anni 2013 – 2016",1,,,0,""
6252,"2012-12-19 00:00:00",3,11,424,0,,,,"2B",0,2,"Assegnazione programmatica delle risorse del Fondo revoche ex comma 6 dell’art 32 della legge 111/2011",1,,,0,""
6253,"2012-12-19 00:00:00",4,14,81,0,5244,,,"2C",0,2,"Contratto di Programma servizio merci Ferrovie dello Stato",1,,,0,""
6254,"2012-12-19 00:00:00",5,11,433,0,5259,,,"2D",0,2,"Ripartizione del fondo per le infrastrutture portuali (art. 4, commi 6, 7 e 8, del D.L. n. 40/2010, convertito dalla legge n. 73/2010 e successive modificazioni)",1,,,0,""
6255,"2012-12-19 00:00:00",6,11,230,0,,,,"2E",0,2,"Proposta di modifica della prescrizione n. 11 della delibera CIPE n. 144/2005 relativa al Collegamento elettrico sottomarino tra la Sardegna e la penisola Italiana (SAPEI)",1,,,0,""
6256,"2012-12-19 00:00:00",7,12,127,0,5279,,,"3A",0,28,"FSN 2012: ripartizione tra le Regioni della quota indistinta",1,,,0,""
6257,"2012-12-19 00:00:00",8,12,125,0,,,,"3B",0,28,"FSN 2012: ripartizione tra le Regioni delle risorse vincolate alla realizzazione degli obiettivi di carattere prioritario e di rilievo nazionale previsti dal Piano sanitario nazionale",1,,,0,""
6258,"2012-12-19 00:00:00",9,12,126,0,5278,,,"3C",0,28,"FSN 2012: ripartizione tra le Regioni della quota destinata al finanziamento di parte corrente per il superamento degli ospedali psichiatrici giudiziari",1,,,0,""
6259,"2012-12-19 00:00:00",10,12,124,0,5277,,,"3D",0,28,"FSN 2011: ripartizione tra le Regioni della quota destinata al finanziamento della sanità penitenziaria",1,,,0,""
6260,"2012-12-19 00:00:00",11,12,122,0,,,,"3E",0,28,"FSN 2010 e 2011: ripartizione tra le Regioni della quota vincolata per le finalità di prevenzione e cura della fibrosi cistic",1,,,0,""
6261,"2012-12-19 00:00:00",12,12,121,0,,,,"3F",0,28,"FSN 2009: ripartizione tra le Regioni, a titolo di rimborso, delle risorse destinate all’erogazione di sussidi economici ai cittadini affetti dal morbo di Hansen e ai loro familiari",1,,,0,""
6262,"2012-12-19 00:00:00",13,12,50,0,,,,"3G",0,0,"Progetto “Mattone Internazionale”: presa d’atto della relazione semestrale (1° gennaio - 30 giugno 2012) sul relativo stato di avanzamento",1,,,0,""
6263,"2012-12-19 00:00:00",14,0,0,0,,,,"4A",0,35,"Adempimenti concernenti la ricognizione degli interventi di messa in sicurezza delle scuole finanziati a carico del FSC con le delibere CIPE nn. 32/2010 e 6/2012",0,,,0,""
6264,"2012-12-19 00:00:00",15,2,115,0,,,,"4B",0,35,"Riprogrammazione parziale a favore dell’intervento “Sistema informativo di governo, monitoraggio e valutazione dei magistrati e dell’organizzazione giudiziaria” di assegnazioni disposte con la delibera 20/2004 a favore del Dipartimento per l’innovazione e le tecnologie",1,,,0,""
6265,"2012-12-19 00:00:00",16,2,119,0,5306,,,"4C",0,35,"Presa d’atto della relazione sullo stato degli interventi di completamento delle opere infrastrutturali ai sensi delle delibere CIPE nn. 52 e 135/1999 e definanziamento di interventi",1,,,0,""
6266,"2012-12-19 00:00:00",17,8,172,0,,,,"5A",0,4,"Contratto di programma “Piceno Consind”: aggiornamento (delibere CIPE nn. 200 e 201/2006)",1,,,0,""
6267,"2012-12-19 00:00:00",18,8,206,0,,,,"5B",0,4,"Contratto di programma “Gruppo SEDA Italy S.p.A.” (delibera CIPE n. 66/2011): modifica della copertura finanziaria",1,,,0,""
6268,"2012-12-19 00:00:00",19,7,55,0,,,,"6A",0,0,"Fondo rotativo per il sostegno alle imprese e gli investimenti in ricerca della Cassa depositi e prestiti S.p.A.: rimodulazione e integrazione della delibera CIPE n. 101/2010 (riordino fondiario) allo scopo di favorire l’insediamento di giovani in agricoltura",2,,,0,""
6269,"2012-12-19 00:00:00",20,6,8,0,,,,"6B",0,0,"Programma nazionale per l’approvvigionamento idrico in agricoltura e per lo sviluppo dell’irrigazione: intervento concernente la “Derivazione dal Fiume Belice dx e affluenti nel serbatoio Garcia – 1° lotto”, modifica del soggetto attuatore e relativa copertura finanziaria",1,,,0,""
6270,"2012-12-19 00:00:00",21,7,82,0,,,,"7A",0,21,"Relazione per l’anno 2011 sullo stato di attuazione della politica di cooperazione allo sviluppo",1,,,0,""
6271,"2012-12-19 00:00:00",22,2,115,0,,,,"7B",0,21,"Relazioni del Ministro dell’ambiente e della tutela del territorio e del mare sull’attuazione delle delibere CIPE nn. 8 e 60 del 2012",1,,,0,""
6272,"2012-12-19 00:00:00",23,0,0,0,,,,"8A",0,41,"Informativa del Ministro delle infrastrutture e dei trasporti sui prossimi adempimenti in materia di programmazione di settore",0,,,0,"DOCUMENTO ORIGINALE NEL FASCICOLO DI SEDUTA"
6273,"2012-12-19 00:00:00",24,0,0,0,,,,"8B",0,41,"Informativa del Ministro per la coesione territoriale sugli orientamenti comunitari per il periodo di programmazione 2014 – 2020",1,,,0,""
6274,"2012-12-19 00:00:00",25,0,0,0,,,,"8C",0,41,"Informativa del Ministro per la coesione territoriale in ordine alle riduzioni di spesa del FSC, parte regionale, recati dal decreto legge n. 95/2012 (articolo 16, comma 2)",1,,,0,""
6275,"2012-12-19 00:00:00",26,3,16,0,,,,"8D",0,41,"Informativa del Ministro dell’ambiente concernente le linee strategiche per l’adattamento ai cambiamenti climatici, la gestione sostenibile e la messa in sicurezza del territorio",1,,,0,""
6276,"2012-12-19 00:00:00",28,0,0,0,,,,"9",0,0,"Varie ed eventuali",0,,,0,""
6452,"2013-03-05 00:00:00",1,11,428,0,0,,,"1A)",0,2,"Corridoio di viabilità autostradale Civitavecchia-Orte-Mestre. Tratta E45 E55 (Orte – Mestre): approvazione progetto preliminare e proposta del promotore",2,,,0,""
6453,"2013-03-05 00:00:00",2,11,340,0,5407,5408,,"1B)",0,2,"Adeguamento tecnologico e infrastrutturale per l’incremento delle prestazioni e dell’affidabilità della linea ferroviaria Battipaglia – Reggio Calabria: approvazione progetto definitivo",1,,,0,""
6454,"2013-03-05 00:00:00",3,11,291,0,0,,,"1C)",0,2,"Mo.S.E.: atto attuativo e decima assegnazione",2,,,0,""
6455,"2013-03-05 00:00:00",4,11,53,0,0,,,"1D)",0,2,"Quadrilatero Marche-Umbria: presa d’atto nuovo bando aree leader",1,,,0,""
6456,"2013-03-05 00:00:00",5,11,436,0,5310,,,"1E)",0,2,"Azienda Trasporti Milano (ATM): acquisto materiale rotabile per la metropolitana di Milano",1,,,0,""
6457,"2013-03-05 00:00:00",6,11,409,0,0,,,"1F)",0,2,"Assegnazione programmatica ad Anas Spa delle risorse anticipate per gli Interventi nella laguna di Venezia (legge 228/2012 comma 188)",1,,,0,""
6458,"2013-03-05 00:00:00",8,0,0,0,0,,,"2",0,0,"Disposizioni integrative della delibera 15 giugno 2007, n. 39 in tema di regolazione economica del settore autostradale",2,,,0,""
6459,"2013-03-05 00:00:00",9,8,148,0,5414,,,"3",0,4,"Contratti di programma di competenza del Ministero dello sviluppo economico: definanziamento del Contratto di Programma “ALIMENTA Consorzio Agroalimentare Siciliano S.c. a r.l.”: comunicazione ai sensi dell’art. 29, comma 5, del decreto legge n. 83/2012, convertito con modificazioni nella legge n. 134/2012",1,,,0,""
6460,"2013-03-05 00:00:00",10,12,131,0,5403,5405,5406,"4A)",0,28,"FSN 2013 - Ripartizione dell’importo di 55.000.000 di euro destinato al finanziamento degli oneri connessi al completamento del processo di superamento degli ospedali psichiatrici giudiziari ai sensi dell’art. 3-ter, comma 7, del decreto legge n. 211/2011, convertito, con modificazioni, nella legge n. 9/2012",1,,,0,""
6374,"2013-01-30 00:00:00",1,2,120,0,5342,,,"1",0,0,"Linee guida per l’applicazione delle misure previste dall’art. 18 della legge 12 novembre 2011, n. 183",1,,,0,""
6375,"2013-01-30 00:00:00",2,11,439,0,5343,5346,0,"2A",0,2,"AV-AC Napoli - Bari, tratta Napoli-Cancello: approvazione progetto preliminare ",1,,,0,""
6376,"2013-01-30 00:00:00",3,11,435,0,5309,0,0,"2B",0,2,"Collegamento ferroviario passante di Milano - Stazione Forlanini: approvazione progetto definitivo",1,,,0,""
6377,"2013-01-30 00:00:00",4,11,170,0,5341,5347,0,"2C",0,2,"Potenziamento asse ferroviario Monaco-Verona: galleria di base del Brennero, autorizzazione del secondo lotto costruttivo",1,,,0,""
6378,"2013-01-30 00:00:00",5,11,409,0,5348,5353,0,"3",0,0,"Contratto di programma ANAS 2012, adozione di nuova delibera in sostituzione delibera CIPE 68/2012",1,,,0,""
6379,"2013-01-30 00:00:00",6,11,424,0,5350,5340,0,"4A",0,44,"Assegnazione al Ministero per i beni e le attività culturali di cui alla delibera CIPE 137/2012",1,,,0,""
6380,"2013-01-30 00:00:00",7,11,291,0,5351,5352,0,"4B",0,44,"Assegnazione per la salvaguardia di Venezia di cui all'art. 1, c. 188 della legge di stabilità per il 2013",1,,,0,""
6381,"2013-01-30 00:00:00",8,5,11,0,5336,5339,0,"5",0,0,"Ripartizione del Fondo nazionale per la montagna di cui all'art. 2 L. 97/1994 - anno 2010",1,,,0,""
6382,"2013-01-30 00:00:00",9,0,0,0,0,,,"6",0,0,"Informativa sullo stato di attuazione dei decreti legislativi 29 dicembre 2011, n. 228 e n. 229, in attuazione dell’art. 30, comma 9 della legge 31 dicembre 2009, n. 196",1,,,0,""
6383,"2013-01-30 00:00:00",10,11,115,0,5344,0,0,"7",0,0,"Piano di Azione e Coesione: 3° aggiornamento",1,,,0,""
6384,"2013-01-30 00:00:00",11,0,0,0,0,,,"8",0,0,"Varie ed eventuali",0,,,0,""
6461,"2013-03-05 00:00:00",11,12,127,0,5404,,,"4B)",0,28,"FSN 2013 - Ripartizione tra le regioni di una quota di 90.000.000 di euro finalizzata all’adeguamento degli impianti alla normativa antincendio (art. 6, comma 2, Decreto legge n. 158/2012 contenuto nella legge n. 158/2012, convertito dalla legge n. 189/2012) a valere sulle risorse stanziate dalla legge finanziaria 2010 (art. 2, comma 69 della legge 191/2009) a favore del programma nazionale straordinario di investimenti in sanità di cui all’art. 20 della legge n. 67/1988 e SS.MM.",1,,,0,""
6462,"2013-03-05 00:00:00",12,3,10,0,5370,,,"5",0,0,"Delibera recante aggiornamento del Piano di Azione Nazionale per la riduzione delle emissioni di gas serra",1,,,0,""
6463,"2013-03-05 00:00:00",13,3,15,0,5413,,,"6",0,24,"Relazione sull’utilizzo dei fondi ripartiti dalla delibera CIPE 61/2011, punto 3 sulle misure compensative per le Province ed i Comuni ospitanti le centrali elettronucleari e le istallazioni del ciclo del combustibile nucleare",1,,,0,""
6464,"2013-03-05 00:00:00",14,11,351,3,5417,,,"7",0,0,"Sisma 2009 Regione Abruzzo: presa d’atto relativa all’aggiornamento di fabbisogni, finalizzazioni ed utilizzi delle risorse assegnate dalla delibera CIPE n. 47/2009 per gli interventi di messa in sicurezza degli edifici scolastici danneggiati dal sisma (complessivi 226.421.450 euro)",1,,,0,""
6465,"2013-03-05 00:00:00",15,2,41,0,0,,,"8",0,0,"Attribuzione alle Regioni della quarta tranche del Fondo di premialità Conti pubblici territoriali di cui alla delibera CIPE n. 19/ 2008, con rimodulazione delle quote premiali e modifica delle regole di attribuzione",1,,,0,""
6466,"2013-03-05 00:00:00",16,11,215,0,0,,,"9",0,41,"Metropolitana di Napoli: informativa",1,,,0,""
6467,"2013-03-05 00:00:00",17,0,0,0,0,,,"10",0,0,"Varie ed eventuali",0,,,0,""
6514,"2013-05-29 00:00:00",1,11,170,0,5511,,,"1",0,2,"ASSE FERROVIARIO MONACO-VERONA. GALLERIA DI BASE DEL BRENNERO - ASSEGNAZIONE, AUTORIZZAZIONE DEL 2° LOTTO COSTRUTTIVO E INDIVIDUAZIONE BENEFICIARIO DEI FONDI",0,,,0,""
6515,"2013-05-29 00:00:00",2,11,126,0,5512,,,"2",0,2,"MODIFICA E RIMODULAZIONE DELLA DELIBERA 23/2012 ""PROGRAMMA DELLE INFRASTRUTTURE STRATEGICHE (L. 443/2001). NUOVA LINEA FERROVIARIA TORINO-LIONE: ASSEGNAZIONE DI RISORSE ALLE OPERE E MISURE COMPENSATIVE DELL'IMPATTO TERRITORIALE E SOCIALE NEL QUADRO DI ACCOMPAGNAMENTO DELL'OPERA. INFORMATIVA AL CIPE SULL'ESITO DEL NEGOZIATO TRA I GOVERNI ITALIANO E FRANCESE PER LA REALIZZAZIONE DELLA SUDDETTA LINEA"".",0,,,0,""
6542,"2013-07-17 00:00:00",1,14,32,0,0,,,"1A",0,17,"Direttiva in materia di requisiti di solidità patrimoniale delle concessionarie autostradali, integrazione della delibera n. 39/2007",0,,,0,""
6543,"2013-07-17 00:00:00",2,14,0,0,0,,,"1B",0,42,"Atti aggiuntivi sottoscritti da ANAS  S.p.A. rispettivamente con: A.T.I.V.A. S.p.A; Società di progetto “Autostrada Asti-Cuneo S.p.A.”; Società “Milano Serravalle-Milano tangenziali S.p.A.”; Società “SATAP S.p.A. – Tronco A4”; Società “SATAP S.p.A. – Tronco A21 S.p.A.. Requisiti di solidità patrimoniale",0,,,0,"ATIVA 14.48, ASTI-CUNEO 14.33, MI SERRAVALLE-MI TANGENZIALI 14-47, SATAP A4 14-42, SATAP A21 14-41"
6544,"2013-07-17 00:00:00",3,14,49,0,5553,5561,,"1C",0,42,"Schema di Convenzione per la gestione dell’autostrada Piacenza-Cremona-Brescia (A21) e per la realizzazione di nuovi investimenti",0,,,0,""
6545,"2013-07-17 00:00:00",4,11,79,0,5562,,,"2A",0,2,"Completamento corridoio tirrenico meridionale A12 Appia Bretella autostradale Cisterna-Valmontone (Pontina): reiterazione vincolo preordinato all’esproprio, approvazione progetto definitivo del tratto A12 Civitavecchia-Tor de’ Cenci e parere su schema Convenzione",0,,,0,"Schema di Convenzione fasc. 14.75 - 5563"
6546,"2013-07-17 00:00:00",5,11,232,0,5446,5502,,"2B",0,2,"Velocizzazione linea ferroviaria Catania-Siracusa – Tratta Bicocca-Augusta: reiterazione del vincolo preordinato all’esproprio",0,,,0,""
6547,"2013-07-17 00:00:00",6,11,111,0,5526,5528,,"2C",0,2,"Linea AV/AC Genova-Milano, Terzo Valico dei Giovi: proroga della dichiarazione di pubblica utilità",0,,,0,""
6548,"2013-07-17 00:00:00",7,11,181,0,5527,5529,,"2D",0,2,"Acquedotto Molisano centrale ed interconnessione con il basso Molise: variazione del soggetto aggiudicatore e proroga dichiarazione di pubblica utilità",0,,,0,""
6549,"2013-07-17 00:00:00",8,11,53,0,5536,5564,5584,"2E",0,2,"Quadrilatero Umbria-Marche, S.S. 3 via Flaminia. Tratta Ponte Centesimo-Foligno: proroga della dichiarazione di pubblica utilità",0,,,0,""
6550,"2013-07-17 00:00:00",9,11,127,0,5420,5504,5580,"2F",0,2,"Direttrice Terni-Rieti, tratto Terni (località S. Carlo) – confine regionale: perizia di variante tecnica relativa allo svincolo di Piediluco",0,,,0,""
6551,"2013-07-17 00:00:00",10,11,115,0,5560,,,"2G",0,2,"Nodo di Genova: potenziamento infrastrutturale Genova Voltri - Genova Brignole. Proroga della dichiarazione di pubblica utilità",0,,,0,""
6552,"2013-07-17 00:00:00",11,11,450,0,5566,,,"2H",0,2,"S.S. 260 Picente: lotto 4, dallo svincolo di Marana allo svincolo di Cavallari. Approvazione del progetto definitivo",0,,,0,""
6553,"2013-07-17 00:00:00",12,14,84,0,5579,,,"3",0,0,"Assegnazione risorse per gli investimenti relativi alla rete ferroviaria nazionale di cui all’art.7 ter, comma 2, del DL n. 43/2013",0,,,0,""
6554,"2013-07-17 00:00:00",13,3,17,0,5544,,,"4",0,0,"Ripartizione dei contributi previsti per l’anno 2011 a favore dei siti che ospitano centrali nucleari e impianti del ciclo del combustibile nucleare (Legge n. 368/2003, art. 4, comma 1 bis)",0,,,0,""
6555,"2013-07-17 00:00:00",14,11,445,0,5465,,,"5A",0,12,"Art. 128 del decreto legislativo 12 aprile 2006, n. 163: Programma triennale opere pubbliche 2013-2015 del Ministero delle infrastrutture e dei trasporti – Dipartimento per i trasporti terrestri, la navigazione e ed i sistemi informativi e statistici: verifica di compatibilità con i documenti programmatori vigenti",0,,,0,""
6556,"2013-07-17 00:00:00",15,11,384,0,5338,,,"5B",0,12,"Art. 128 del decreto legislativo 12 aprile 2006, n. 163: Programma triennale opere pubbliche 2013-2015 dell’Istituto nazionale di fisica nucleare: verifica di compatibilità con i documenti programmatori vigenti",0,,,0,""
6557,"2013-07-17 00:00:00",16,11,447,0,5492,,,"5C",0,12,"Art. 128 del decreto legislativo 12 aprile 2006, n. 163: Programma triennale opere pubbliche 2013-2015 dell’Autorità portuale della Spezia: verifica di compatibilità con i documenti programmatori vigenti",0,,,0,""
6558,"2013-07-17 00:00:00",17,11,415,0,5311,5498,5524,"5D",0,12,"Art. 128 del decreto legislativo 12 aprile 2006, n. 163: Programma triennale opere pubbliche 2013-2015 dell’Ente parco nazionale delle Dolomiti bellunesi: verifica di compatibilità con i documenti programmatori vigenti",0,,,0,""
6559,"2013-07-17 00:00:00",18,2,78,6,5547,,,"6",0,0,"Ricostruzione nella Regione Abruzzo a seguito degli eventi sismici dell’aprile 2009. Modifica del punto 1.5 della delibera CIPE n. 135/2012",0,,,0,""
6560,"2013-07-17 00:00:00",19,12,133,0,5558,,,"7A",0,28,"FSN 2010: riparto della quota vincolata per l’assistenza ai soggetti hanseniani e loro familiari",0,,,0,""
6561,"2013-07-17 00:00:00",20,12,134,0,5559,,,"7B",0,28,"FSN 2011: riparto della quota vincolata per l’assistenza ai soggetti hanseniani e loro familiari",0,,,0,""
6562,"2013-07-17 00:00:00",21,12,132,0,5519,5557,,"7C",0,28,"FSN 2012: ripartizione della quota destinata al finanziamento della sanità penitenziaria",0,,,0,""
6563,"2013-07-31 00:00:00",1,2,78,6,0,,,"1",0,35,"Sisma Regione Abruzzo: ripartizione dei fondi di cui all'art. 7-bis del D.L. 43/2013",0,,,0,""
6564,"2013-07-31 00:00:00",2,11,79,0,5562,5594,5595,"2.a",0,2,"Completamento corridoio Tirrenico meridionale A12 Appia e Bretella autostradale Cisterna-Valmontone (Pontina): reiterazione vincolo preordinato all'esproprio, approvazione progetto definitivo del tratto A12 Civitavecchia-Tor de' Cenci e parere su chema di Convenzione",0,,,0,"SCHEMA DI CONVENZIONE FASC. 14/75 REG. 5595 E 5596"
6565,"2013-07-31 00:00:00",3,11,124,0,5603,,,"2.b",0,2,"Linea AV/AC Treviglio-Brescia. Coltivazione Cava di Covo (BG3): approvazione del progetto definitivo",0,,,0,""
6566,"2013-07-31 00:00:00",4,11,263,0,0,,,"2.c",0,2,"Metropolitana leggera automatica di Brescia, primo lotto funzionale ""Prealpino - S. Eufemia"", opere di completamento 3° parte - approvazione del progetto definitivo e assegnazione finanziamento",0,,,0,""
6567,"2013-07-31 00:00:00",5,11,153,0,0,,,"2.d",0,2,"Raddopio ferroviario Bari-Bitetto: proroga della dichiarazione di pubblica utilità.",0,,,0,""
6568,"2013-07-31 00:00:00",6,11,442,0,5597,5608,,"3",0,2,"Aggiornamento contratto di programma ANAS-MIT 2013",0,,,0,""
6569,"2013-07-31 00:00:00",7,2,0,0,0,,,"4",0,26,"Agevolazioni in favore di imprese operanti in paesi in via di sviluppo: nuovo regolamento ex art. 7 della L. 49/87",0,,,0,""
6570,"2013-07-31 00:00:00",8,1,18,0,5601,,,"5",0,21,"Relazione sull’attività svolta nell’anno 2012 dall’Unità Tecnica Finanza di Progetto (UTFP) ",0,,,0,""
6578,"2013-08-07 00:00:00",1,0,0,0,0,,,"1",0,0,"ATTUAZIONE DELL'ARTICOLO 18, COMMA 3, DEL DECRETO LEGGE 69/2013",0,,,0,""
6579,"2013-08-07 00:00:00",2,11,0,0,0,,,"2.a",0,2,"Provincia di Milano: potenziamento della strada provinciale 103 ""Antica di Cassano"" 1° lotto - 2° stralcio",0,,,0,""
6580,"2013-08-07 00:00:00",3,11,0,0,0,,,"2.b",0,2,"Accordo di programma Quadro Porto di Piombino. Copertura finanziaria degli impegni del Ministero delle infrastrutture e dei trasporti ",0,,,0,""
6581,"2013-08-07 00:00:00",4,0,0,0,0,,,"3",0,35,"FONDO SVILUPPO E COESIONE  (FSC): RIPROGRAMMAZIONE DI RISORSE ASSEGNATE ALLA REGIONE CALABRIA CON LA DELIBERA N. 62/2011. COPERTURA DELLE ESIGENZE DELLA SOCIETA' FERROVIE DELLA CALABRIA S.r.l. (ARTICOLO 16,C.4, DEL DECRETO LEGGE N. 83/2012 CONVERTITO NELLA LEGGE N. 134/2012)",0,,,0,""
6582,"2013-08-07 00:00:00",5,12,0,0,0,,,"4",0,7,"FONDO SANITARIO NAZIONALE 2012: RIPARTO DELLA QUOTA INDISTINTA TRA LE REGIONI E LE PROVINCE AUTONOME DI TRENTO E BOLZANO - MODIFICA DELLA DLEIBERA N. 141/2012 (TABELLA A, MOBILITA' SANITARIA INTERRREGIONALE)",0,,,0,""
