"Codice_Delibera","Data_Delibera","Numero_Delibera","Numero_Verbale","Codice_Settore","Codice_Tipologia","Finanziamento","Codice_Funzionario","Codice_Funzionario2","Codice_Funzionario3","Data_Consegna","Consegna_Scheda","Nota_Consegna","Codice_Direttore","Data_DirettoreInvio","Data_DirettoreRitorno","Nota_Direttore","Invio_Ragioneria","Data_RagioneriaInvio","Data_RagioneriaRitorno","Nota_Ragioneria","Invio_Mef","Data_MefInvio","Data_MefPec","Data_MefRitorno","Osservazioni_Mef","Nota_Mef","Codice_Segretario","Data_SegretarioInvio","Data_SegretarioRitorno","Nota_Segretario","Codice_Presidente","Data_PresidenteInvio","Data_PresidenteRitorno","Nota_Presidente","Codice_Ufficio","Codice_Ufficio2","Codice_Ufficio3","Codice_StatoDelibera","Argomento","Nota_CC","Tipo_DocumentoCC","Numero_InvioCC","Data_InvioCC","Numero_RilievoCC","Data_RilievoCC","Numero_RispostaCC","Data_RispostaCC","Tipo_Rilievo","Nota_RilievoCC","Tipo_DocumentoCC2","Numero_RilievoCC2","Data_RilievoCC2","Numero_RispostaCC2","Data_RispostaCC2","Tipo_Rilievo2","Nota_RilievoCC2","Tipo_DocumentoCC3","Numero_RilievoCC3","Data_RilievoCC3","Numero_RispostaCC3","Data_RispostaCC3","Tipo_Rilievo3","Nota_RilievoCC3","Data_ConferenzaStatoRegioni","Numero_ConferenzaStatoRegioni","Nota_ConferenzaStatoRegioni","File_ConferenzaStatoRegioni","A_Data_ConferenzaStatoRegioni","A_Numero_ConferenzaStatoRegioni","A_Nota_ConferenzaStatoRegioni","A_File_ConferenzaStatoRegioni","Data_ConferenzaUnificata","Numero_ConferenzaUnificata","Nota_ConferenzaUnificata","File_ConferenzaUnificata","A_Data_ConferenzaUnificata","A_Numero_ConferenzaUnificata","A_Nota_ConferenzaUnificata","A_File_ConferenzaUnificata","Data_CommissioneParlamentare","Numero_CommissioneParlamentare","Nota_CommissioneParlamentare","File_CommissioneParlamentare","A_Data_CommissioneParlamentare","A_Numero_CommissioneParlamentare","A_Nota_CommissioneParlamentare","A_File_CommissioneParlamentare","Data_Parlamento","Nota_Parlamento","File_Parlamento","Registro_RegistrazioneCC","Foglio_RegistrazioneCC","Data_RegistrazioneCC","Numero_InvioGU","Data_InvioGU","Tipo_GU","Numero_GU","Data_GU","Nota_GU","Numero_EC","Data_EC","Numero_Co","Data_Co","Allegato_1","Allegato_2","Allegato_3","Tipo_Registrazione","Tipo_Pubblicazione","Inviata_Ragioneria","Nota_Cipe","Nota_ServizioCipe","Giorni_RilievoCC","Giorni_RilievoCC2","Giorni_RilievoCC3"
1789,"2009-07-31 00:00:00",61,0,0,0,0,19,10,10,"2009-09-17 00:00:00",FALSE,"",7,"2009-09-17 00:00:00","2009-09-18 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-09-18 00:00:00","2009-09-18 00:00:00","",5,"2009-09-23 00:00:00","2009-09-30 00:00:00","",21,0,0,,"PIANO STRAORDINARIO PER LA MESSA IN SICUREZZA DEGLI EDIFICI SCOLASTICI (DELIBERA CIPE N. 17/2008). INTEGRAZIONE","",,"4131-P","2009-10-01 00:00:00",,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","260","2009-11-11 00:00:00","4902","2009-11-12 00:00:00",0,"270","2009-11-19 00:00:00","",,,,,"E090061allegati.pdf","","",0,0,FALSE,"",,,,
1790,"2009-07-31 00:00:00",62,0,0,0,0,25,10,10,"2009-09-24 00:00:00",FALSE,"",7,"2009-09-25 00:00:00","2009-09-29 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-09-29 00:00:00","2009-09-29 00:00:00","",5,"2009-09-29 00:00:00","2009-10-01 00:00:00","",24,0,0,,"FONDO SANITARIO NAZIONALE 2007: SOMME VINCOLATE PER BORSE DI STUDIO IN MEDICINA GENERALE–II ANNUALITA’ DEL TRIENNIO 2006/2009 E I ANNUALITA’ 2007/2010","",,"4132-P","2009-10-01 00:00:00",,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","210","2009-11-03 00:00:00","4873","2009-11-11 00:00:00",0,"272","2009-11-21 00:00:00","",,,,,"E090062allegato.xls","","",0,0,FALSE,"",,,,
1791,"2009-07-31 00:00:00",63,0,0,0,0,12,10,10,"2009-09-14 00:00:00",FALSE,"",7,"2009-09-15 00:00:00","2009-09-16 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-09-17 00:00:00","2009-09-18 00:00:00","",5,"2009-09-18 00:00:00","2009-09-21 00:00:00","",24,0,0,,"ASSETTO FINALE DEL CONTRATTO DI PROGRAMMA TARANTO CONTAINER TERMINAL S.P.A. DEL 13 NOVEMBRE 2001","",,"4024","2009-09-23 00:00:00",,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","154","2009-10-20 00:00:00","4513","2009-10-27 00:00:00",0,"256","2009-11-03 00:00:00","",,,,,"","","",0,0,FALSE,"",,,,
1792,"2009-07-31 00:00:00",64,0,0,0,0,10,10,10,"2009-10-14 00:00:00",FALSE,"",7,"2009-10-15 00:00:00","2009-10-15 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-10-15 00:00:00","2009-10-16 00:00:00","",5,"2009-10-21 00:00:00","2009-10-30 00:00:00","",21,0,0,,"METROPOLITANA DI ROMA LINEA C. PRESA D’ATTO VARIANTI E RIMODULAZIONE QUADRO ECONOMICO GENERALE","",,"4677","2009-11-02 00:00:00","201","2009-11-03 00:00:00","549-P","2010-02-08 00:00:00",2,"",,"",,"",,0,"",,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","281","2009-12-23 00:00:00","5794","2009-12-30 00:00:00",0,"5","2010-01-08 00:00:00","",,,,,"","","",0,0,FALSE,"","",,,
1793,"2009-07-31 00:00:00",65,0,0,0,0,10,10,10,"2009-10-01 00:00:00",FALSE,"",7,"2009-10-01 00:00:00","2009-10-01 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-10-01 00:00:00","2009-10-02 00:00:00","",5,"2009-10-05 00:00:00","2009-10-07 00:00:00","",24,0,0,,"MODIFICA DELLA DELIBERA CIPE N. 90/2000 – COME INTEGRATA E MODIFICATA DALLA DELIBERA N. 58/2002 - RELATIVA ALL’OPERATIVITA’ DELLA SOCIETA’ ISA S.P.A. ",,,"4269","2009-10-09 00:00:00",,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","324","2009-11-18 00:00:00","435","2010-02-02 00:00:00",0,"36","2010-02-13 00:00:00","PRIMA DI PUBBLICARE ATTENDERE OK COMMISSIONE EUROPEA",,,,,"E090065allegato.doc","","",0,0,FALSE,"","La Commissione Europea non ha effettuato osservazioni (nota MPAAF  del 22/01/2010 prot. 765)",,,
1794,"2009-07-31 00:00:00",67,0,0,0,0,22,10,10,"2009-09-22 00:00:00",FALSE,"",7,"2009-09-22 00:00:00","2009-09-22 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-09-22 00:00:00","2009-09-23 00:00:00","",5,"2009-09-23 00:00:00","2009-09-30 00:00:00","",23,0,0,,"FONDO STRATEGICO DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI ASSEGNAZIONE DI RISORSE A FAVORE DELLA FONDAZIONE RI.MED IN ATTUAZIONE DELLA SENTENZA DEL TAR SICILIA N. 395/2008",,,"4133-P","2009-10-01 00:00:00","164","2009-11-11 00:00:00","5108","2009-11-24 00:00:00",1,"PARERE CONFERENZA PERMANENTE INVIATA IL 10/12/2009 - A SEGUIRE DELLA NOTA DEL 24/11/2009",,"184","2009-12-04 00:00:00","",,2,"",,"",,"",,0,"","2009-11-12 00:00:00","613","Protocollo Segreteria Micciché",,"2009-12-09 00:00:00","5427","",,,,"",,,,"",,,,"",,,,"",,,"",,"6","81","2009-12-04 00:00:00","5451","2009-12-10 00:00:00",0,"296","2009-12-21 00:00:00","",,,,,"","","",0,0,FALSE,"INVIATO ALLA CORTE IL PARERE DELLA CONFERENZA STATO REGIONI IN DATA 10/12/2009","",,,
1795,"2009-07-31 00:00:00",68,0,0,2,0,10,10,10,"2009-10-14 00:00:00",FALSE,"",8,"2009-10-14 00:00:00","2009-10-14 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-10-14 00:00:00","2009-10-15 00:00:00","",5,"2009-10-15 00:00:00","2009-10-19 00:00:00","",23,0,0,,"FONDO STRATEGICO PER IL PAESE A SOSTEGNO DELL'ECONOMIA REALE - ASSEGNAZIONE DI 60 MILIONI DI EURO ALLA REGIONE MOLISE (ex art. 21 bis,comma 1, del decreto legge 159/2008)",,,"4476","2009-10-21 00:00:00","168","2009-11-24 00:00:00","5644-P","2009-12-18 00:00:00",0,"",,"",,"",,0,"",,"",,"",,0,"","2009-11-12 00:00:00","613","",,"2009-12-09 00:00:00","5427","",,,,"",,,,"",,,,"",,,,"",,,"",,"6","237","2009-12-22 00:00:00","5570","2009-12-29 00:00:00",1,"14","2010-01-21 00:00:00","",,,,,"","","",0,0,FALSE,"","",,,
1796,"2009-07-31 00:00:00",69,0,0,2,0,22,,,"2009-08-05 00:00:00",FALSE,"",7,"2009-08-05 00:00:00","2009-08-05 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-08-05 00:00:00","2009-08-05 00:00:00","",5,"2009-08-06 00:00:00","2009-08-06 00:00:00","",23,0,0,,"FONDO STRATEGICO DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI ASSEGNAZIONE DI RISORSE PER IL FINANZIAMENTO DI MISURE DI ACCOMPAGNAMENTO NAZIONALE A FAVORE DELL’APERTURA, NEL MEDITERRANEO, DELL’AREA DI LIBERO SCAMBIO NEL 2010 (COMUNE DI PALERMO)","",0,"3586-P","2009-08-07 00:00:00","137","2009-08-18 00:00:00","4727","2010-10-25 00:00:00",2,"",0,"",,"",,0,"",0,"",,"",,0,"","2009-10-22 00:00:00","570","",,"2009-12-09 00:00:00","5429","",,,,"",,,,"",,,,"",,,,"",,,"",,"4","282","2009-08-18 00:00:00","3658-P","2009-08-25 00:00:00",0,"203","2009-09-02 00:00:00","",,,,,"","","",0,0,FALSE,"","",,,
1797,"2009-07-31 00:00:00",70,0,0,0,0,22,10,10,"2009-09-16 00:00:00",FALSE,"",7,"2009-09-17 00:00:00","2009-09-17 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-09-17 00:00:00","2009-09-18 00:00:00","",5,"2009-09-18 00:00:00","2009-09-21 00:00:00","",23,,,,"FONDO SOCIALE PER L'OCCUPAZIONE E LA FORMAZIONE (DELIBERA CIPE N. 2/2009): ANTICIPAZIONE AL 2009 DI 500 MILIONI DI EURO DELL’ANNUALITA’ 2010","",,"4025","2009-09-23 00:00:00","150","2009-10-13 00:00:00","",,2,"",,"",,"",,0,"",,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","143","2009-10-13 00:00:00","4515","2009-10-27 00:00:00",0,"258","2009-11-05 00:00:00","",,,,,"","","",0,0,FALSE,"",,,,
1798,"2009-07-31 00:00:00",71,0,0,0,0,11,10,10,"2009-10-13 00:00:00",FALSE,"",7,"2009-10-13 00:00:00","2009-10-14 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-10-14 00:00:00","2009-10-14 00:00:00","",5,"2009-10-15 00:00:00","2009-10-19 00:00:00","",21,0,0,,"PROGRAMMA INSTRATTURE STRATEGICHE - ASSE FERROVIARIO MONACO-VERONA. GALLERIA DI BASE DEL BRENNERO",,,"4874","2009-11-11 00:00:00","180","2009-11-25 00:00:00","5588-P","2009-12-16 00:00:00",1,"",,"192","2009-12-23 00:00:00","197-P","2009-12-20 00:00:00",1,"L'ATTESTAZIONE DEL PROGETTISTA ED ALTRI ALLEGATI SONO SOLO IN CARTACEO. SI TROVANO NEL FASCICOLO",,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","52","2010-01-22 00:00:00","388","2010-01-29 00:00:00",0,"29","2010-02-05 00:00:00","",,,,,"E090071allegato1.doc","E090071allegato2.doc","E090071allegato3.doc",0,0,FALSE,"","",,,
1799,"2009-07-31 00:00:00",72,0,0,0,0,11,10,10,,FALSE,"Rimodulata in data 22/9/09 ",7,,,"",FALSE,,,"",FALSE,,,,FALSE,"",6,,,"",5,,,"",21,0,0,3,"PROGRAMMA INSTRATTURE STRATEGICHE - LINEA AV/AC MILANO-VERONA. TRATTA TREVIGLIO-BRESCIA. I LOTTO COSTRUTTIVO",,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,"","","",0,0,FALSE,"SUPERATA","",,,
1800,"2009-07-31 00:00:00",73,0,0,0,0,19,10,10,"2009-10-01 00:00:00",FALSE,"",7,"2009-10-01 00:00:00","2009-10-01 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-10-01 00:00:00","2009-10-02 00:00:00","",5,"2009-10-05 00:00:00","2009-10-07 00:00:00","",21,0,0,,"PROGRAMMA INSTRATTURE STRATEGICHE - CONSOLIDAMENTO GALLERIA FERROVIARIA DI CAMALDOLI","",,"4270","2009-10-09 00:00:00","177","2009-11-25 00:00:00","5585-P","2009-12-16 00:00:00",1,"",,"195","2009-12-22 00:00:00","",,2,"",,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","241","2009-12-22 00:00:00","5571","2009-12-29 00:00:00",1,"14","2010-01-21 00:00:00","",,,,,"","","",0,0,FALSE,"","",,,
1801,"2009-07-31 00:00:00",74,0,0,0,0,10,10,10,"2009-11-19 00:00:00",FALSE,"primo invio il 16/10/2009 - secondo invio da Poli il 19/11/2009",7,"2009-11-19 00:00:00","2009-11-19 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,"",6,"2009-11-20 00:00:00","2009-11-20 00:00:00","",5,"2009-11-20 00:00:00","2009-11-27 00:00:00","",21,0,0,,"PROGRAMMA DELLE INFRASTRUTTURE STRATEGICHE (LEGGE N. 443/2001) METROTRANVIA DI BOLOGNA – TRATTA FIERA MICHELINO-STAZIONE FS E TRATTA STAZIONE FS - MALVASIA PER LE SOLE OPERE CIVILI AL GREZZO APPROVAZIONE PROGETTO DEFINITIVO E FINANZIAMENTO","",,"5224","2009-12-01 00:00:00","5","2010-01-13 00:00:00","530-P","2010-02-08 00:00:00",1,"",,"",,"",,0,"",,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","128","2010-02-11 00:00:00","667","2010-02-17 00:00:00",0,"47","2010-02-26 00:00:00","",,,,,"","","",0,0,FALSE,"",,,,
1802,"2009-07-31 00:00:00",75,0,0,0,0,17,10,10,"2009-10-16 00:00:00",TRUE,"",7,"2009-10-16 00:00:00","2009-10-16 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,"",6,"2009-10-16 00:00:00","2009-10-16 00:00:00","",5,"2009-10-21 00:00:00","2009-10-30 00:00:00","",21,,,,"PROGRAMMA INSTRATTURE STRATEGICHE - FERROVIA METROCAMPANIA NORD-EST. TRATTA PISCINOLA-AVERSA CENTRO","",,"4678","2009-11-02 00:00:00","171","2009-11-25 00:00:00","5579-P","2009-12-16 00:00:00",1,"",,"",,"",,0,"",,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","28","2010-01-13 00:00:00","0000185","2010-01-20 00:00:00",0,"23","2010-01-29 00:00:00","",,,,,"","","",0,0,FALSE,"",,,,
1803,"2009-07-31 00:00:00",76,0,0,0,0,10,10,10,"2009-10-12 00:00:00",FALSE,"",7,"2009-10-12 00:00:00","2009-10-12 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-10-12 00:00:00","2009-10-14 00:00:00","",5,"2009-10-15 00:00:00","2009-10-19 00:00:00","",21,0,0,,"PROGRAMMA INSTRATTURE STRATEGICHE - STRADA STATALE N. 275 MAGLIE-SANTA MARIA DI LEUCA",,,"4475","2009-10-21 00:00:00","170","2009-11-25 00:00:00","5578-P","2009-12-16 00:00:00",1,"",,"",,"",,0,"",,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","238","2009-12-22 00:00:00","5572","2009-12-29 00:00:00",1,"14","2010-01-21 00:00:00","",,,,,"E090076allegato1.doc","E090076allegato2.doc","E090076allegato3.doc",0,0,FALSE,"","",,,
1804,"2009-07-31 00:00:00",77,0,0,0,0,30,,,"2009-08-06 00:00:00",FALSE,"",7,"2009-08-06 00:00:00","2009-08-06 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-08-07 00:00:00","2009-08-07 00:00:00","",5,"2009-08-07 00:00:00","2009-08-10 00:00:00","",21,,,,"1° PROGRAMMA DELLE INFRASTRUTTURE STRATEGICHE (LEGGE N. 443/2001) VARIANTE “CANNITELLO”: MODIFICA SOGGETTO AGGIUDICATORE (CUP J11H03000170000)","",,"3640-P","2009-08-21 00:00:00","148","2009-10-09 00:00:00","",,2,"",,"",,"",,0,"",,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","136","2009-10-09 00:00:00","4289","2009-10-12 00:00:00",0,"242","2009-10-17 00:00:00","",,,,,"","","",0,0,FALSE,"",,,,
1805,"2009-07-31 00:00:00",78,0,0,0,0,10,10,10,"2009-09-17 00:00:00",FALSE,"",7,"2009-09-17 00:00:00","2009-09-18 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-09-18 00:00:00","2009-09-18 00:00:00","",5,"2009-09-18 00:00:00","2009-09-21 00:00:00","",21,,,,"PROGRAMMA INSTRATTURE STRATEGICHE - CONTRATTO DI PROGRAMMA ENAC AdP S.p.A. AEROPORTI DI BARI E BRINDISI","",,"4027","2009-09-23 00:00:00",,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","167","2009-10-23 00:00:00","4711","2009-11-03 00:00:00",0,"263","2009-11-11 00:00:00","",,,,,"","","",0,0,FALSE,"",,,,
1806,"2009-07-31 00:00:00",79,0,0,0,0,22,10,10,"2009-09-14 00:00:00",FALSE,"",7,"2009-09-15 00:00:00","2009-09-16 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-09-17 00:00:00","2009-09-18 00:00:00","",5,"2009-09-18 00:00:00","2009-09-21 00:00:00","",23,21,0,,"ASSEGNAZIONE DELL’IMPORTO DI 40 MILIONI DI EURO A FAVORE DEL PROGRAMMA STRALCIO PER LA PARZIALE RICOSTRUZIONE DELL’UNIVERSITA’ DE L’AQUILA  A SEGUITO DEGLI EVENTI SISMICI VERIFICATISI NEL MESE DI APRILE 2009 (art. 4, comma 1, lett.b, D.L. n. 39/2009)",,,"4029","2009-09-23 00:00:00",,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","71","2009-10-06 00:00:00","4290","2009-10-12 00:00:00",0,"241","2009-10-16 00:00:00","",,,,,"","","",0,0,FALSE,"","",,,
1807,"2009-07-31 00:00:00",66,0,0,0,0,22,,,"2009-08-05 00:00:00",FALSE,"",7,"2009-08-05 00:00:00","2009-08-05 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-08-05 00:00:00","2009-08-05 00:00:00","",5,"2009-08-05 00:00:00","2009-08-06 00:00:00","",23,,,,"PRESA D’ATTO DEL PROGRAMMA ATTUATIVO FAS DI INTERESSE STRATEGICO (PAR) DELLA REGIONE SICILIANA (PUNTO 3.1.3 DELLA DELIBERA CIPE N. 166/2007 E N. 1/2009)","",,"3585-P","2009-08-07 00:00:00",,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","343","2009-08-31 00:00:00","3828","2009-09-11 00:00:00",0,"218","2009-09-19 00:00:00","",,,,,"","","",0,0,FALSE,"",,,,
1808,"2009-09-22 00:00:00",80,0,0,0,0,10,10,10,"2009-10-14 00:00:00",FALSE,"",7,"2009-10-14 00:00:00","2009-10-14 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,,6,"2009-10-14 00:00:00","2009-10-15 00:00:00","",5,"2009-10-15 00:00:00","2009-10-19 00:00:00","",27,0,0,,"RELAZIONE PREVISIONALE E PROGRAMMATICA PER L’ANNO 2010","",,"4474","2009-10-21 00:00:00",,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,"",,,,,"","","",2,1,FALSE,"",,,,
1809,"2009-09-22 00:00:00",81,0,0,0,0,11,10,10,"2009-10-08 00:00:00",FALSE,"",7,"2009-10-08 00:00:00","2009-10-08 00:00:00","",FALSE,,,"",FALSE,,,,FALSE,"",6,"2009-10-08 00:00:00","2009-10-08 00:00:00","",5,"2009-11-11 00:00:00","2009-11-12 00:00:00","",21,0,0,,"PROGRAMMA DELLE INFRASTRUTTURE STRATEGICHE (LEGGE N. 443/2001) LINEA AV/AC MILANO – VERONA: LOTTO FUNZIONALE TREVIGLIO – BRESCIA (CUP J41C07000000001) APPROVAZIONE PROGETTO DEFINITIVO E FINANZIAMENTO","",,"4972","2009-11-17 00:00:00","175","2009-11-25 00:00:00","5583-P","2009-12-16 00:00:00",1,"",,"205","2009-12-29 00:00:00","331-P","2010-01-27 00:00:00",1,"DOCUMENTAZIONE RICHIESTA DA C.C. SOLO IN CARTACEO (TRASMESSA DA MIT IL 27/1/2010 NS. PROT. DIPE 330-A DEL 27/1/2010)",,"13","2010-02-18 00:00:00","1593-P","2010-04-15 00:00:00",2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","133","2010-02-18 00:00:00","746","2010-02-24 00:00:00",0,"51","2010-03-03 00:00:00","",,,,,"E090081allegati.doc","","",0,0,FALSE,"Portata a mano a Letta l'8/10/2009 sostituita e reinviata","",,,
1810,"2009-11-06 00:00:00",82,0,0,1,0,31,10,10,"2009-11-17 00:00:00",FALSE,"",7,"2009-11-17 00:00:00","2009-11-17 00:00:00","",FALSE,,,"",TRUE,"2009-11-17 00:00:00",,"2009-11-30 00:00:00",FALSE,"",6,"2009-12-01 00:00:00","2009-12-01 00:00:00","",5,"2009-12-02 00:00:00","2009-12-04 00:00:00","",19,0,0,,"FONDO INFRASTRUTTURE: INTERVENTI URGENTI PER RIPRISTINO IMMOBILI PUBBLICI NELLA CITTA' E NELLA PROVINCIA DE L'AQUILA DANNEGGIATI A SEGUITO DEGLI EVENTI SISMICI VERIFICATISI NEL MESE DI APRILE 2009. PROGRAMMA STRALCIO","",,"5402","2009-12-09 00:00:00",,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","51","2010-01-22 00:00:00","389","2010-01-29 00:00:00",0,"28","2010-02-04 00:00:00","",,,,,"","","",0,0,FALSE,"EFFETTUATE MODIFICHE RICHIESTE DA MEF IN DATA 30/12/2009","",,,
1811,"2009-11-06 00:00:00",84,0,0,1,0,17,10,10,"2009-12-01 00:00:00",TRUE,"",7,"2009-12-01 00:00:00","2009-12-01 00:00:00","",FALSE,,,"",TRUE,"2009-12-01 00:00:00",,"2010-02-24 00:00:00",FALSE,"",6,"2010-02-24 00:00:00","2010-02-24 00:00:00","",5,"2010-02-24 00:00:00","2010-02-26 00:00:00","",21,0,0,,"ASSEGNAZIONE DELL’IMPORTO DI 25 MILIONI DI EURO, A CARICO DEL FONDO INFRASTRUTTURE, PER IL FINANZIAMENTO DEL TRASPORTO FERROVIARIO DI PASSEGGERI A MEDIA E LUNGA PERCORRENZA PER IL BIENNIO 2009-2010","1° invio prot. DIPE 858-P del 1°/3/2010; restituita il 30/3/2010 prot. DIPE 1348-A perché collegata alla delibera 83/2009",0,"4487-P","2010-10-11 00:00:00","476","2010-11-12 00:00:00","5411","2010-11-24 00:00:00",1,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","86","2010-12-01 00:00:00","5734","2010-12-10 00:00:00",0,"295","2010-12-18 00:00:00","",,,,,"","","",0,0,FALSE,"","",,,
1812,"2009-11-06 00:00:00",85,0,0,0,0,11,10,10,"2009-12-23 00:00:00",TRUE,"",7,"2009-12-23 00:00:00","2009-12-23 00:00:00","",FALSE,,,"",TRUE,"2009-12-23 00:00:00",,"2010-01-29 00:00:00",FALSE,"",6,"2010-02-02 00:00:00","2010-02-02 00:00:00","",5,"2010-02-02 00:00:00","2010-02-04 00:00:00","",21,0,0,,"PROGRAMMA DELLE INFRASTRUTTURE STRATEGICHE (LEGGE N. 443/2001). SCHEMI IDRICI REGIONE MOLISE. RISTRUTTURAZIONE DELL’ACQUEDOTTO MOLISANO DESTRO","",,"519","2010-02-08 00:00:00","22","2010-03-09 00:00:00","",,2,"",,"",,"",,0,"",,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","234","2010-03-09 00:00:00","1095","2010-03-15 00:00:00",0,"68","2010-03-23 00:00:00","",,,,,"","","",0,0,FALSE,"","MODIFICATO IL TITOLO COME RICHIESTO DAL MEF IN DATA 29/1/2010",,,
1813,"2009-11-06 00:00:00",86,0,0,0,0,22,10,10,"2009-12-14 00:00:00",TRUE,"",28,"2009-12-14 00:00:00","2009-12-14 00:00:00","",FALSE,,,"",TRUE,"2009-12-14 00:00:00",,"2010-01-19 00:00:00",FALSE,"",6,"2010-01-19 00:00:00","2010-01-20 00:00:00","",5,"2010-01-20 00:00:00","2010-01-25 00:00:00","",23,0,0,,"FONDO STRATEGICO PER IL PAESE A SOSTEGNO DELL’ECONOMIA REALE. ASSEGNAZIONE DI RISORSE A FAVORE DEL PROGRAMMA TETRA NELLA REGIONE SARDEGNA","",0,"4992","2010-11-08 00:00:00","482","2010-12-01 00:00:00","24","2011-01-03 00:00:00",2,"LA CORTE REGISTRA MA CHIEDE RASSICURAZIONI",0,"",,"",,0,"",0,"",,"",,0,"","2009-12-15 00:00:00","651","Protocollo Miccichè",,"2010-11-05 00:00:00","4982","PROT. DIPE 2188-A 17/05/2010  PARERE NEGATIVO",,,,"",,,,"",,,,"",,,,"",,,"",,"890","90","2010-12-01 00:00:00","269-P","2011-01-21 00:00:00",0,"23","2011-01-29 00:00:00","",,,,,"","","",0,0,FALSE,"","OK DI VOLPICELLI PER PUBBLICAZIONE G.U. (20/1/2011)",,,
1814,"2009-11-06 00:00:00",87,0,0,0,0,12,10,10,"2009-12-21 00:00:00",TRUE,"",7,"2009-12-21 00:00:00","2009-12-21 00:00:00","",FALSE,,,"",TRUE,"2009-12-21 00:00:00",,"2010-01-28 00:00:00",FALSE,"",6,"2010-01-28 00:00:00","2010-01-28 00:00:00","",5,"2010-01-29 00:00:00","2010-02-01 00:00:00","",24,0,0,,"CONTRATTO DI PROGRAMMA TRA IL MINISTERO DELLE ATTIVITA’ PRODUTTIVE (ORA MINISTERO DELLO SVILUPPO ECONOMICO) E LA SOCIETA’ COLACEM S.P.A - REVOCA","",,"412-P","2010-02-02 00:00:00",,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","159","2010-02-25 00:00:00","823","2010-03-01 00:00:00",0,"55","2010-03-08 00:00:00","",,,,,"","","",0,0,FALSE,"",,,,
